"","ACCOUNT_KEY","SEASON_YEAR","ACCOUNT_TYPE","sum(TICKET_SOLD)","sum(FLEX_PLAN_TICKET_SOLD)","sum(FULL_PLAN_TICKET_SOLD)","sum(FORTY_PLAN_TICKET_SOLD)","sum(GROUP_TICKET_SOLD)","sum(MINI_PLAN_TICKET_SOLD)","sum(SEASON_TICKET_SOLD)","sum(SINGLE_TICKET_SOLD)","sum(SIXPACK_PLAN_TICKET_SOLD)"
"4967",434240,2021,"Individual",2,2,0,0,0,0,0,2,0
"4968",434240,2023,"Individual",2,0,0,0,0,0,0,2,0
"4969",434240,2024,"Individual",3,0,0,0,0,0,0,3,0
"4970",434252,2021,"Individual",42,0,0,0,0,0,38,4,0
"4971",434252,2022,"Individual",12,0,0,0,0,10,10,2,0
"4972",434252,2023,"Individual",31,0,0,0,0,28,28,3,0
"4973",434252,2024,"Individual",25,0,0,0,0,22,22,3,0
"4974",434644,2024,"Individual",6,0,0,0,0,0,0,6,4
"4975",434680,2021,"Individual",2,0,0,0,0,0,0,2,0
"4976",434680,2024,"Individual",2,0,0,0,0,0,0,2,0
"4977",435190,2021,"Individual",2,0,0,0,0,0,0,2,0
"4978",435190,2024,"Individual",1,0,0,0,0,0,0,1,1
"4979",435244,2021,"Individual",3,0,0,0,0,0,0,3,0
"4980",435244,2023,"Individual",5,0,0,0,0,0,0,5,0
"4981",435244,2024,"Individual",2,0,0,0,0,0,0,2,2
"4982",435305,2024,"Individual",28,0,0,0,0,26,26,2,0
"4983",435345,2021,"Individual",1,0,0,0,1,0,0,0,0
"4984",435345,2022,"Individual",2,0,0,0,2,0,0,0,0
"4985",435385,2023,"Individual",5,0,0,0,0,0,0,5,0
"4986",435672,2021,"Individual",0,0,0,0,0,0,0,0,0
"4987",435672,2022,"Individual",0,0,0,0,0,0,0,0,0
"4988",435672,2023,"Individual",8,0,0,0,0,0,0,8,0
"4989",435672,2024,"Individual",9,0,0,0,0,0,0,9,0
"4990",435774,2024,"Individual",18,0,0,0,0,0,0,18,18
"4991",435841,2022,"Individual",4,0,0,0,0,0,0,4,0
"4992",435841,2023,"Individual",6,0,0,0,0,0,0,6,6
"4993",435841,2024,"Individual",13,0,0,0,0,0,0,13,10
"4994",436035,2021,"Business",171,0,0,0,169,0,0,2,0
"4995",436035,2022,"Business",34,0,0,0,32,0,0,2,0
"4996",436035,2023,"Business",38,0,0,0,32,0,0,6,0
"4997",436035,2024,"Business",46,0,0,0,46,0,0,0,0
"4998",436299,2021,"Individual",12,0,0,0,0,0,0,12,0
"4999",436299,2023,"Individual",2,0,0,0,0,0,0,2,0
"5000",436312,2024,"Individual",44,0,0,0,0,0,40,4,0
"5001",436520,2024,"Individual",40,0,0,0,0,0,40,0,0
"5002",436937,2024,"Business",5,0,0,0,5,0,0,0,0
"5003",436949,2022,"Individual",4,0,0,0,0,0,0,4,0
"5004",436949,2023,"Individual",8,0,0,0,0,0,0,8,0
"5005",437328,2021,"Individual",82,0,0,0,0,0,80,2,0
"5006",437328,2022,"Individual",80,0,0,0,0,0,80,0,0
"5007",437328,2023,"Individual",86,0,0,0,0,0,80,6,0
"5008",437328,2024,"Individual",86,0,0,0,0,0,80,6,0
"5009",437898,2021,"Individual",3,0,0,0,0,0,0,3,0
"5010",437898,2022,"Individual",5,0,0,0,0,0,0,5,0
"5011",437898,2023,"Individual",2,0,0,0,0,0,0,2,0
"5012",437898,2024,"Individual",5,0,0,0,0,0,0,5,0
"5013",437909,2021,"Individual",10,0,0,0,0,0,0,10,0
"5014",437909,2022,"Individual",12,0,0,0,0,0,0,12,0
"5015",437909,2023,"Individual",53,0,0,11,0,0,45,8,0
"5016",437909,2024,"Individual",60,0,0,0,2,0,54,4,0
"5017",438046,2021,"Individual",8,0,0,0,0,0,0,8,0
"5018",438046,2022,"Individual",12,0,0,0,12,0,0,0,0
"5019",438046,2023,"Individual",8,0,0,0,8,0,0,0,0
"5020",438046,2024,"Individual",11,0,0,0,0,0,2,9,0
"5021",438159,2021,"Individual",28,0,0,0,0,26,26,2,0
"5022",438166,2024,"Individual",2,0,0,0,0,0,0,2,0
"5023",438206,2021,"Individual",84,0,0,0,0,0,80,4,0
"5024",438206,2022,"Individual",3,0,0,0,0,0,0,3,0
"5025",438206,2024,"Individual",3,0,0,0,0,0,0,3,0
"5026",438574,2021,"Individual",11,8,0,0,0,0,0,11,0
"5027",438574,2022,"Individual",6,0,0,0,0,0,0,6,0
"5028",438574,2023,"Individual",3,0,0,0,0,0,0,3,0
"5029",438574,2024,"Individual",6,0,0,0,0,0,0,6,0
"5030",438627,2023,"Individual",4,0,0,0,0,0,0,4,0
"5031",438627,2024,"Individual",7,0,0,0,0,0,0,7,0
"5032",438644,2022,"Individual",9,0,0,0,0,0,0,9,0
"5033",438644,2023,"Individual",4,0,0,0,0,0,0,4,0
"5034",438644,2024,"Individual",6,0,0,0,0,0,6,0,0
"5035",438853,2021,"Individual",2,0,0,0,0,0,0,2,0
"5036",439116,2023,"Individual",4,0,0,0,0,0,0,4,0
"5037",439116,2024,"Individual",2,0,0,0,0,0,0,2,0
"5038",439143,2022,"Individual",2,0,0,0,0,0,0,2,0
"5039",439143,2023,"Individual",2,0,0,0,0,0,0,2,0
"5040",439143,2024,"Individual",10,0,0,0,0,0,8,2,0
"5041",439164,2022,"Individual",12,0,0,0,0,0,0,12,12
"5042",439164,2023,"Individual",6,0,0,0,0,0,0,6,0
"5043",439164,2024,"Individual",6,0,0,0,6,0,0,0,0
"5044",439173,2022,"Individual",16,0,0,0,0,12,12,4,0
"5045",439173,2023,"Individual",12,0,0,0,0,4,4,8,0
"5046",439173,2024,"Individual",10,0,0,0,0,0,0,10,0
"5047",439494,2021,"Corporate Partnership",1194,0,1192,0,2,0,1192,0,0
"5048",439494,2022,"Corporate Partnership",1264,0,1248,0,0,0,1248,16,0
"5049",439494,2023,"Corporate Partnership",1298,0,1296,0,0,0,1296,2,0
"5050",439494,2024,"Corporate Partnership",1296,0,1296,0,0,0,1296,0,0
"5051",439593,2021,"Individual",2,0,0,0,0,0,0,2,0
"5052",439680,2022,"Individual",40,0,0,0,0,0,40,0,0
"5053",439950,2021,"Individual",56,0,0,0,0,56,56,0,0
"5054",439950,2023,"Individual",4,0,0,0,0,0,0,4,0
"5055",440028,2023,"Individual",4,0,0,0,4,0,0,0,0
"5056",440028,2024,"Individual",6,0,0,0,6,0,0,0,0
"5057",440048,2024,"Individual",92,0,0,0,0,0,80,12,0
"5058",440347,2024,"Individual",1,0,0,0,0,0,0,1,0
"5059",440603,2022,"Individual",0,0,0,0,0,0,0,0,0
"5060",440603,2023,"Individual",6,0,0,0,0,0,0,6,0
"5061",440603,2024,"Individual",4,0,0,0,0,0,0,4,0
"5062",440833,2022,"Individual",12,0,0,0,0,0,0,12,12
"5063",440844,2021,"Individual",14,0,0,0,0,0,8,6,0
"5064",440844,2022,"Individual",9,0,0,0,0,0,4,5,0
"5065",440844,2023,"Individual",4,0,0,0,0,0,4,0,0
"5066",440844,2024,"Individual",40,0,0,0,0,36,36,4,0
"5067",440885,2021,"Individual",4,0,0,0,0,0,0,4,0
"5068",440885,2023,"Individual",1,0,0,0,0,0,0,1,0
"5069",440988,2024,"Individual",4,0,0,0,0,0,0,4,0
"5070",441064,2021,"Individual",1,0,0,0,0,0,0,1,0
"5071",441064,2024,"Individual",1,0,0,0,0,0,0,1,0
"5072",441172,2024,"Individual",1,0,0,0,0,0,0,1,0
"5073",441321,2021,"Individual",12,0,0,0,0,0,2,10,0
"5074",441321,2022,"Individual",1,0,0,0,0,0,0,1,0
"5075",441321,2023,"Individual",13,0,0,0,0,0,4,9,0
"5076",441321,2024,"Individual",3,0,0,0,0,0,0,3,0
"5077",441854,2021,"Individual",4,0,0,0,0,0,0,4,0
"5078",441854,2022,"Individual",6,0,0,0,0,0,0,6,6
"5079",441854,2024,"Individual",6,0,0,0,0,0,0,6,0
"5080",442015,2022,"Individual",2,0,0,0,0,0,0,2,0
"5081",442015,2023,"Individual",2,0,0,0,0,0,0,2,0
"5082",442015,2024,"Individual",3,0,0,0,0,0,0,3,0
"5083",442162,2021,"Individual",10,0,0,0,0,0,0,10,0
"5084",442162,2023,"Individual",2,0,0,0,0,0,0,2,0
"5085",442252,2024,"Individual",26,0,0,0,0,26,26,0,0
"5086",442451,2021,"Individual",4,4,0,0,0,0,0,4,0
"5087",442451,2023,"Individual",1,0,0,0,0,0,0,1,0
"5088",442580,2021,"Individual",1,0,0,0,0,0,0,1,0
"5089",442641,2024,"Individual",2,0,0,0,0,0,0,2,2
"5090",442654,2022,"Individual",2,0,0,0,0,0,0,2,0
"5091",442654,2023,"Individual",1,0,0,0,0,0,1,0,0
"5092",443039,2023,"Individual",6,0,0,0,0,0,0,6,6
"5093",443039,2024,"Individual",6,0,0,0,0,0,0,6,6
"5094",443266,2023,"Individual",4,0,0,0,0,0,0,4,0
"5095",443534,2021,"Individual",16,0,0,0,0,0,0,16,0
"5096",443534,2022,"Individual",13,0,0,0,0,0,0,13,0
"5097",443534,2023,"Individual",8,0,0,0,0,0,0,8,0
"5098",443534,2024,"Individual",20,0,0,0,0,20,20,0,0
"5099",443694,2021,"Individual",4,0,0,0,0,0,0,4,0
"5100",443694,2022,"Individual",4,0,0,0,0,0,0,4,0
"5101",443694,2023,"Individual",3,0,0,0,0,0,0,3,0
"5102",443694,2024,"Individual",22,0,0,0,0,18,18,4,0
"5103",444143,2022,"Individual",20,0,0,0,0,0,0,20,0
"5104",444292,2023,"Individual",29,0,0,0,0,20,22,7,0
"5105",444292,2024,"Individual",97,0,0,0,0,0,80,17,0
"5106",444439,2021,"Individual",11,0,0,0,0,0,0,11,0
"5107",444439,2022,"Individual",6,0,0,0,0,0,0,6,2
"5108",444439,2023,"Individual",34,0,0,0,0,0,0,34,28
"5109",444439,2024,"Individual",12,0,0,0,0,0,0,12,12
"5110",444584,2021,"Individual",8,0,0,0,0,0,0,8,0
"5111",444584,2023,"Individual",3,0,0,0,0,0,0,3,0
"5112",444811,2024,"Individual",2,0,0,0,0,0,0,2,0
"5113",445498,2021,"Individual",134,0,0,0,48,0,80,6,0
"5114",445498,2022,"Individual",78,0,0,0,0,0,72,6,0
"5115",445498,2023,"Individual",27,0,0,0,21,0,0,6,0
"5116",445498,2024,"Individual",30,0,0,0,30,0,0,0,0
"5117",445756,2024,"Individual",18,0,0,0,0,0,0,18,16
"5118",446052,2021,"Individual",6,0,0,0,0,0,0,6,0
"5119",446052,2023,"Individual",2,0,0,0,0,0,0,2,0
"5120",446052,2024,"Individual",2,0,0,0,0,0,0,2,0
"5121",446195,2022,"Individual",2,0,0,0,0,0,0,2,0
"5122",446195,2023,"Individual",6,0,0,0,0,0,0,6,0
"5123",446195,2024,"Individual",41,0,0,0,0,0,40,1,0
"5124",446308,2021,"Individual",2,0,0,0,0,0,0,2,0
"5125",446308,2024,"Individual",4,0,0,0,0,0,0,4,0
"5126",446544,2021,"Business",4,0,0,0,0,0,4,0,0
"5127",446544,2023,"Business",29,0,0,0,25,0,0,4,0
"5128",446741,2021,"Individual",3,0,0,0,0,0,0,3,0
"5129",446741,2022,"Individual",10,0,0,0,0,0,0,10,10
"5130",446741,2023,"Individual",2,0,0,0,0,0,0,2,0
"5131",446741,2024,"Individual",2,0,0,0,0,0,0,2,0
"5132",446749,2021,"Individual",40,0,0,0,0,0,38,2,0
"5133",446749,2022,"Individual",38,0,0,0,0,0,38,0,0
"5134",446749,2023,"Individual",36,0,0,0,0,0,36,0,0
"5135",446749,2024,"Individual",44,0,0,0,0,0,40,4,0
"5136",446900,2022,"Individual",4,0,0,0,0,0,0,4,0
"5137",446900,2024,"Individual",4,0,0,0,0,0,0,4,4
"5138",446935,2021,"Individual",7,0,0,0,0,0,0,7,0
"5139",446935,2022,"Individual",4,0,0,0,0,0,0,4,0
"5140",446935,2023,"Individual",10,0,0,0,0,0,0,10,0
"5141",446935,2024,"Individual",97,0,0,0,0,0,90,7,0
"5142",446985,2021,"Individual",168,0,0,0,0,0,164,4,0
"5143",446985,2022,"Individual",144,0,0,0,0,0,144,0,0
"5144",447263,2021,"Group",10,0,0,0,0,0,6,4,0
"5145",447263,2023,"Group",18,0,0,0,0,0,4,14,0
"5146",447263,2024,"Group",6,0,0,0,0,0,0,6,0
"5147",447575,2024,"Individual",16,0,0,0,12,0,2,2,0
"5148",447614,2021,"Individual",5,0,0,0,0,0,0,5,0
"5149",447614,2023,"Individual",4,0,0,0,0,0,0,4,0
"5150",447685,2022,"Individual",2,0,0,0,0,0,0,2,0
"5151",448386,2021,"Individual",15,0,0,0,0,0,0,15,0
"5152",448386,2022,"Individual",14,0,0,0,12,0,0,2,0
"5153",448386,2023,"Individual",15,0,0,0,0,0,0,15,0
"5154",448386,2024,"Individual",28,0,0,0,0,24,24,4,0
"5155",448414,2023,"Individual",12,0,0,0,0,0,0,12,0
"5156",448414,2024,"Individual",2,0,0,0,0,0,0,2,0
"5157",448459,2021,"Individual",172,0,162,0,0,0,162,10,0
"5158",448459,2023,"Individual",6,0,0,0,0,0,0,6,0
"5159",448459,2024,"Individual",3,0,0,0,0,0,0,3,0
"5160",448673,2023,"Individual",7,0,0,0,0,0,0,7,0
"5161",448673,2024,"Individual",4,0,0,0,0,0,0,4,0
"5162",448778,2023,"Individual",3,0,0,0,0,0,0,3,0
"5163",449048,2021,"Individual",30,0,0,0,0,22,24,6,0
"5164",449048,2022,"Individual",1,0,0,0,0,1,1,0,0
"5165",449048,2023,"Individual",3,0,0,0,0,0,0,3,0
"5166",449048,2024,"Individual",3,0,0,0,0,0,0,3,0
"5167",449374,2024,"Individual",3,0,0,0,0,0,0,3,0
"5168",449532,2022,"Business",2,0,0,0,0,0,0,2,0
"5169",449715,2022,"Individual",12,0,0,0,0,0,0,12,12
"5170",449719,2022,"Individual",18,0,0,0,0,0,18,0,0
"5171",449862,2021,"Individual",2,0,0,0,0,0,2,0,0
"5172",449862,2024,"Individual",4,0,0,0,0,0,4,0,0
"5173",450145,2021,"Individual",4,4,0,0,0,0,0,4,0
"5174",450588,2021,"Individual",6,0,0,0,0,0,0,6,0
"5175",450588,2022,"Individual",4,0,0,0,0,0,0,4,0
"5176",450588,2023,"Individual",6,0,0,0,0,0,0,6,0
"5177",450588,2024,"Individual",4,0,0,0,0,0,0,4,0
"5178",450868,2021,"Individual",4,0,0,0,0,0,0,4,0
"5179",450868,2022,"Individual",4,0,0,0,0,0,0,4,0
"5180",450868,2023,"Individual",20,0,0,0,20,0,0,0,0
"5181",450868,2024,"Individual",43,0,0,0,22,10,10,11,0
"5182",451163,2021,"Individual",9,0,0,0,4,0,0,5,0
"5183",451163,2024,"Individual",17,0,0,0,3,0,0,14,0
"5184",451179,2023,"Individual",6,0,0,0,0,0,0,6,0
"5185",451376,2022,"Individual",8,0,0,0,0,0,0,8,6
"5186",451387,2021,"Individual",76,0,0,0,0,0,76,0,0
"5187",451434,2024,"Individual",26,0,0,0,0,26,26,0,0
"5188",451475,2022,"Individual",2,0,0,0,0,0,0,2,0
"5189",451475,2023,"Individual",2,0,0,0,0,0,0,2,0
"5190",451882,2021,"Individual",4,0,0,0,0,0,0,4,0
"5191",451882,2023,"Individual",4,0,0,0,0,0,0,4,0
"5192",451882,2024,"Individual",15,0,0,0,0,0,0,15,10
"5193",451982,2021,"Individual",6,0,0,0,0,0,0,6,0
"5194",451982,2022,"Individual",44,0,0,0,0,0,34,10,0
"5195",451982,2023,"Individual",25,0,0,0,0,0,25,0,0
"5196",452215,2021,"Individual",6,0,0,0,0,0,0,6,0
"5197",452215,2022,"Individual",40,0,0,0,0,40,40,0,0
"5198",452215,2023,"Individual",48,0,0,0,0,48,48,0,0
"5199",452330,2024,"Individual",4,0,0,4,0,0,4,0,0
"5200",452354,2024,"Individual",8,0,0,0,0,0,0,8,8
"5201",453169,2021,"Individual",8,0,0,0,0,0,0,8,0
"5202",453169,2022,"Individual",12,0,0,0,0,0,0,12,0
"5203",453169,2023,"Individual",11,0,0,0,0,0,0,11,0
"5204",453311,2024,"Individual",1,0,0,0,0,0,0,1,0
"5205",453321,2021,"Business",120,0,0,0,0,0,120,0,0
"5206",453321,2022,"Business",2,0,0,0,0,0,2,0,0
"5207",453321,2023,"Business",8,0,0,0,0,0,6,2,0
"5208",453321,2024,"Business",14,0,0,0,0,0,8,6,0
"5209",453695,2022,"Individual",2,0,0,0,0,0,0,2,0
"5210",453695,2023,"Individual",6,0,0,0,0,0,0,6,4
"5211",453695,2024,"Individual",43,0,0,0,0,0,40,3,0
"5212",453760,2021,"Individual",8,0,0,0,0,0,0,8,0
"5213",453760,2022,"Individual",7,0,0,0,0,0,0,7,0
"5214",453760,2023,"Individual",31,0,0,0,25,0,0,6,0
"5215",453760,2024,"Individual",5,0,0,0,0,0,2,3,0
"5216",454029,2023,"Individual",156,0,156,0,0,0,156,0,0
"5217",454288,2022,"Individual",8,0,4,0,0,0,8,0,0
"5218",454288,2023,"Individual",8,0,4,0,0,0,8,0,0
"5219",454774,2021,"Business",2,0,0,0,0,0,0,2,0
"5220",454774,2024,"Business",10,0,0,0,0,0,0,10,0
"5221",454879,2022,"Individual",32,0,0,0,0,24,24,8,0
"5222",454897,2021,"Individual",2,0,0,0,0,0,2,0,0
"5223",455118,2024,"Individual",2,0,0,0,0,0,2,0,0
"5224",455443,2023,"Individual",4,0,0,0,2,0,2,0,0
"5225",455746,2024,"Individual",24,0,0,0,0,0,0,24,24
"5226",455798,2022,"Individual",12,0,0,0,0,0,0,12,12
"5227",455798,2024,"Individual",1,0,0,0,0,0,0,1,0
"5228",455850,2024,"Individual",4,0,0,0,0,0,0,4,0
"5229",455878,2023,"Individual",3,0,0,0,0,0,0,3,0
"5230",456286,2024,"Individual",2,0,0,0,0,0,0,2,0
"5231",456594,2021,"Individual",4,0,0,0,0,0,0,4,0
"5232",456594,2023,"Individual",10,0,0,0,0,0,0,10,10
"5233",456740,2021,"Individual",4,0,0,0,0,0,2,2,0
"5234",456740,2022,"Individual",8,0,0,0,0,0,0,8,0
"5235",456740,2023,"Individual",12,0,0,0,0,0,0,12,0
"5236",456740,2024,"Individual",4,0,0,0,0,2,2,2,0
"5237",458115,2023,"Individual",4,0,0,0,0,0,0,4,4
"5238",458115,2024,"Individual",6,0,0,0,0,0,0,6,6
"5239",458422,2021,"Group",50,0,0,0,0,0,0,50,0
"5240",458422,2023,"Group",3,0,0,0,0,0,0,3,0
"5241",458422,2024,"Group",12,0,0,0,0,0,0,12,12
"5242",458455,2022,"Individual",4,0,0,0,0,0,0,4,0
"5243",458457,2021,"Individual",42,0,0,0,0,0,32,10,0
"5244",458457,2022,"Individual",8,0,0,0,0,0,0,8,0
"5245",458457,2023,"Individual",38,0,0,0,0,0,32,6,0
"5246",458457,2024,"Individual",42,0,0,0,0,0,40,2,0
"5247",458464,2023,"Individual",6,0,0,0,4,0,0,2,0
"5248",458464,2024,"Individual",5,0,0,0,0,0,0,5,3
"5249",458534,2021,"Individual",28,0,0,0,0,0,20,8,0
"5250",458534,2022,"Individual",38,0,0,0,0,0,38,0,0
"5251",458534,2024,"Individual",2,0,0,0,0,0,0,2,0
"5252",458538,2021,"Individual",10,0,0,0,0,0,4,6,0
"5253",458538,2022,"Individual",10,0,0,0,0,0,0,10,0
"5254",458538,2023,"Individual",2,0,0,0,0,0,0,2,0
"5255",458538,2024,"Individual",13,0,0,0,0,0,0,13,0
"5256",458842,2021,"Individual",6,0,0,0,0,0,0,6,0
"5257",458842,2023,"Individual",8,0,0,0,0,2,6,2,0
"5258",458842,2024,"Individual",2,0,0,0,0,0,0,2,0
"5259",458991,2024,"Individual",4,0,0,0,0,0,0,4,4
"5260",459066,2022,"Individual",2,0,0,0,0,0,2,0,0
"5261",459550,2021,"Individual",277,0,276,0,0,0,276,1,0
"5262",459550,2022,"Individual",316,0,316,0,0,0,316,0,0
"5263",459550,2023,"Individual",322,0,320,0,0,0,320,2,0
"5264",459550,2024,"Individual",320,0,320,0,0,0,320,0,0
"5265",459992,2022,"Individual",3,0,0,0,0,0,0,3,3
"5266",460051,2022,"Individual",8,0,0,0,0,0,0,8,8
"5267",460051,2023,"Individual",8,0,0,0,0,0,0,8,8
"5268",460245,2021,"Individual",44,0,0,0,0,0,40,4,0
"5269",460245,2022,"Individual",30,0,0,0,0,0,28,2,0
"5270",460245,2023,"Individual",44,0,0,0,0,0,36,8,0
"5271",460245,2024,"Individual",30,0,0,0,0,0,30,0,0
"5272",460277,2021,"Individual",52,0,0,0,12,0,36,4,0
"5273",460277,2022,"Individual",12,0,0,0,0,0,0,12,0
"5274",460277,2023,"Individual",10,0,0,0,0,0,0,10,0
"5275",460277,2024,"Individual",4,0,0,0,4,0,0,0,0
"5276",460547,2021,"Individual",18,0,0,0,0,0,0,18,0
"5277",460681,2022,"Individual",2,0,0,0,0,0,0,2,0
"5278",460681,2023,"Individual",8,0,0,0,0,0,0,8,0
"5279",460681,2024,"Individual",2,0,0,0,0,0,0,2,0
"5280",460746,2021,"Individual",8,0,0,0,0,0,0,8,0
"5281",460766,2021,"Individual",8,0,0,0,0,0,0,8,0
"5282",460766,2022,"Individual",3,0,0,0,0,0,0,3,0
"5283",460766,2023,"Individual",3,0,0,0,0,0,0,3,0
"5284",460766,2024,"Individual",11,0,0,0,11,0,0,0,0
"5285",460793,2021,"Individual",40,0,0,0,0,0,40,0,0
"5286",460793,2022,"Individual",44,0,0,0,0,0,40,4,0
"5287",460793,2023,"Individual",44,0,0,0,0,0,40,4,0
"5288",460793,2024,"Individual",42,0,0,0,0,0,38,4,0
"5289",460823,2022,"Individual",7,0,0,0,0,0,0,7,4
"5290",460823,2023,"Individual",19,0,0,0,0,0,1,18,5
"5291",460823,2024,"Individual",31,0,0,0,0,0,2,29,0
"5292",460873,2021,"Individual",40,0,0,0,0,28,40,0,0
"5293",460873,2024,"Individual",22,0,0,0,0,20,22,0,0
"5294",460910,2024,"Individual",4,0,0,0,4,0,0,0,0
"5295",460966,2021,"Individual",7,0,0,0,0,0,0,7,0
"5296",460966,2022,"Individual",10,0,0,0,0,0,0,10,0
"5297",461136,2023,"Individual",12,0,0,0,0,0,0,12,12
"5298",461594,2021,"Individual",31,31,0,0,0,0,0,31,0
"5299",461614,2022,"Individual",2,0,0,0,0,0,2,0,0
"5300",461665,2024,"Individual",81,0,0,0,0,0,80,1,0
"5301",461874,2021,"Individual",6,0,0,0,0,0,0,6,0
"5302",461874,2023,"Individual",8,0,0,0,0,0,0,8,0
"5303",461874,2024,"Individual",6,0,0,0,0,0,0,6,0
"5304",461938,2023,"Individual",2,0,0,0,0,0,0,2,2
"5305",461938,2024,"Individual",2,0,0,0,2,0,0,0,0
"5306",461989,2023,"Individual",8,0,0,0,0,0,0,8,0
"5307",462079,2021,"Individual",10,0,0,0,0,0,0,10,0
"5308",462079,2022,"Individual",4,0,0,0,0,0,0,4,0
"5309",462079,2023,"Individual",20,0,0,0,20,0,0,0,0
"5310",462079,2024,"Individual",75,0,0,0,75,0,0,0,0
"5311",462339,2024,"Individual",26,0,0,0,0,26,26,0,0
"5312",462640,2023,"Individual",10,0,0,0,0,0,0,10,0
"5313",462640,2024,"Individual",6,0,0,0,0,0,0,6,0
"5314",462788,2021,"Individual",4,0,0,0,4,0,0,0,0
"5315",462788,2022,"Individual",4,0,0,0,4,0,0,0,0
"5316",462788,2023,"Individual",7,0,0,0,7,0,0,0,0
"5317",462788,2024,"Individual",4,0,0,0,4,0,0,0,0
"5318",462982,2022,"Individual",2,0,0,0,0,0,0,2,0
"5319",463176,2021,"Individual",4,0,0,0,0,0,0,4,0
"5320",463176,2022,"Individual",2,0,0,0,0,0,0,2,0
"5321",463176,2023,"Individual",9,0,0,0,0,0,0,9,0
"5322",463176,2024,"Individual",8,0,0,0,0,0,0,8,0
"5323",463296,2021,"Individual",81,0,0,0,0,0,40,41,0
"5324",463296,2022,"Individual",54,0,0,0,0,0,38,16,0
"5325",463296,2023,"Individual",85,0,0,0,16,0,38,31,0
"5326",463296,2024,"Individual",43,0,0,0,0,0,40,3,0
"5327",463316,2024,"Individual",1,0,0,0,0,0,0,1,0
"5328",463611,2021,"Individual",4,0,0,0,0,0,0,4,0
"5329",463611,2022,"Individual",9,0,0,0,0,0,0,9,0
"5330",463611,2023,"Individual",4,0,0,0,0,0,0,4,0
"5331",463751,2023,"Individual",37,0,0,0,0,26,26,11,0
"5332",463751,2024,"Individual",22,0,0,0,0,20,22,0,0
"5333",464003,2021,"Individual",14,0,0,0,0,6,14,0,0
"5334",464003,2022,"Individual",1,0,0,0,0,0,0,1,0
"5335",464003,2023,"Individual",21,0,0,0,0,0,0,21,18
"5336",464003,2024,"Individual",2,0,0,0,0,0,0,2,0
"5337",464062,2021,"Individual",96,0,0,0,0,0,80,16,0
"5338",464062,2022,"Individual",84,0,0,0,0,0,80,4,0
"5339",464195,2021,"Individual",36,0,0,0,0,0,36,0,0
"5340",464426,2021,"Individual",2,0,0,0,0,0,0,2,0
"5341",464511,2021,"Individual",18,0,0,0,0,0,18,0,0
"5342",464841,2022,"Individual",3,0,0,0,0,0,0,3,3
"5343",465176,2021,"Individual",4,0,0,0,0,0,0,4,0
"5344",465176,2023,"Individual",4,0,0,0,0,0,0,4,0
"5345",465681,2021,"Business",46,0,0,0,12,0,28,6,0
"5346",465681,2022,"Business",2,0,0,0,0,0,2,0,0
"5347",465681,2023,"Business",26,0,0,0,20,0,6,0,0
"5348",465681,2024,"Business",18,0,0,0,0,0,9,9,0
"5349",465692,2022,"Individual",2,0,0,0,0,0,0,2,0
"5350",465856,2022,"Individual",2,0,0,0,0,0,0,2,0
"5351",465976,2022,"Individual",2,0,0,0,0,0,0,2,0
"5352",465976,2023,"Individual",7,0,0,0,0,0,0,7,0
"5353",465976,2024,"Individual",2,0,0,0,0,0,0,2,0
"5354",466428,2021,"Individual",8,0,0,0,0,0,0,8,0
"5355",466428,2022,"Individual",10,0,0,0,0,0,0,10,6
"5356",466428,2023,"Individual",7,0,0,0,0,0,0,7,0
"5357",466442,2021,"Individual",6,0,0,0,0,0,0,6,0
"5358",466442,2024,"Individual",2,0,0,0,0,0,0,2,0
"5359",466773,2022,"Individual",2,0,0,0,0,0,0,2,0
"5360",466773,2024,"Individual",3,0,0,0,0,0,0,3,0
"5361",467134,2024,"Individual",1,0,0,0,0,0,0,1,0
"5362",467180,2021,"Individual",14,0,0,0,0,0,0,14,0
"5363",467180,2022,"Individual",8,0,0,0,0,0,0,8,8
"5364",467543,2022,"Individual",86,0,0,0,50,0,34,2,0
"5365",467543,2023,"Individual",4,0,0,0,0,0,0,4,0
"5366",467543,2024,"Individual",2,0,0,0,0,0,0,2,0
"5367",467619,2023,"Individual",6,0,0,0,0,0,0,6,0
"5368",467619,2024,"Individual",8,0,0,0,0,0,0,8,0
"5369",467794,2024,"Individual",10,0,0,0,0,0,0,10,10
"5370",467825,2024,"Individual",84,0,0,0,0,0,80,4,0
"5371",467826,2021,"Business",42,0,0,0,0,0,42,0,0
"5372",467826,2022,"Business",122,0,0,0,0,0,120,2,0
"5373",467826,2023,"Business",4,0,0,0,0,0,0,4,0
"5374",468074,2024,"Individual",24,0,0,0,0,0,0,24,24
"5375",468163,2023,"Individual",2,0,0,0,0,0,0,2,0
"5376",468536,2024,"Individual",2,0,0,0,0,0,0,2,0
"5377",468571,2022,"Individual",6,0,0,0,0,0,0,6,0
"5378",468571,2023,"Individual",45,0,0,0,0,0,32,13,0
"5379",468571,2024,"Individual",26,0,0,0,0,24,24,2,0
"5380",468760,2022,"Individual",12,0,0,0,0,0,0,12,12
"5381",468829,2021,"Individual",4,0,0,0,0,0,0,4,0
"5382",469012,2024,"Individual",0,0,0,0,0,0,0,0,0
"5383",469106,2022,"Business",2,0,0,0,0,0,0,2,0
