ACCOUNT_KEY,AGE,GENDER,MARITAL_STATUS,INCOME_MIDPOINT,CHILDREN_IN_HH,NUMBER_OF_CHILDREN
1236203,70,Male,Married,17500,N,0
1236237,68,Male,Married,62500,Y,1
1236563,56,Female,Married,150000,Y,1
1236818,60,Male,Single,150000,N,
1236894,66,Male,Single,150000,N,1
1236975,55,Male,Married,150000,N,
1236977,20,Male,Married,95000,Y,1
1237049,,,,,,
1237097,,,,,,
1237108,65,Female,Married,25000,Y,1
1237120,56,Female,Single,250000,,
1237193,61,Male,Married,25000,N,0
1237231,,,,,,
1237262,36,Female,Married,225000,Y,2
1237281,,,Single,12500,N,0
1237290,49,Male,Married,112500,Y,5
1237308,45,Male,Single,45000,Y,2
1237363,,,,,,
1237385,53,Male,Married,150000,N,0
1237590,71,Male,Married,150000,Y,1
1237966,53,Male,Married,150000,Y,3
1238135,62,Male,Married,95000,Y,1
1238172,54,Female,Married,137500,N,
1238291,28,Male,Single,,N,
1238326,35,Male,Single,45000,N,
1238450,33,Female,,95000,N,0
1238715,71,Female,Single,95000,N,0
1238843,,,Married,150000,Y,1
1238927,31,Male,Single,95000,Y,4
1239129,,,Single,187500,N,0
1239206,41,Female,Married,150000,Y,2
1239386,44,Male,Single,137500,Y,1
1239418,43,Female,Married,65000,Y,2
1239946,45,Male,Married,47500,Y,4
1239980,54,Female,Single,62500,,
1240226,44,Male,Single,25000,N,0
1240247,,,,,,
1240366,91,Male,Married,150000,N,
1240623,51,Female,Married,95000,Y,4
1240908,46,Male,Married,95000,N,0
1241028,,,,,,
1241573,68,Female,Married,150000,N,0
1241680,55,Female,Married,35000,N,
1241812,59,Male,Married,112500,Y,1
1241860,44,Female,Married,27500,N,1
1242036,66,Male,Married,150000,N,1
1242145,38,Female,Married,75000,Y,5
1242162,76,Male,Married,150000,N,0
1242317,,,Married,45000,N,
1242327,33,Female,Single,65000,Y,1
1242433,,,,,,
1242702,57,Male,Married,150000,Y,2
1242949,,,,,,
1243207,67,Female,Married,7500,N,0
1243227,25,Male,,,N,
1243339,53,,Married,112500,Y,1
1243529,45,Female,Single,150000,Y,1
1243603,55,Male,Married,75000,N,0
1244118,61,Female,Married,150000,N,
1244182,72,Male,Married,17500,N,0
1244552,73,Male,Married,95000,N,0
1244674,25,Male,Married,150000,Y,1
1244709,41,Female,Single,95000,Y,4
1244739,62,Female,Married,95000,N,0
1244843,39,Male,Single,95000,Y,1
1244883,56,Male,Married,75000,Y,1
1245140,68,Male,Single,65000,N,0
1245300,56,Male,Married,125000,Y,1
1245317,67,Female,Married,75000,N,0
1245378,75,Female,Married,75000,N,0
1245387,26,Female,Married,150000,Y,1
1245540,28,Male,Married,7500,Y,2
1245978,38,Male,Married,150000,N,1
1246177,60,Female,Married,87500,Y,2
1246531,44,Female,Single,70000,Y,1
1246630,44,Male,Married,162500,Y,1
1246804,26,Male,Single,95000,N,0
1246955,76,Male,Single,150000,N,0
1246997,68,Male,Married,137500,Y,1
1247232,48,Male,Married,95000,Y,3
1247233,82,Male,Married,112500,N,0
1247268,55,Male,Married,45000,Y,1
1247547,45,Male,Single,112500,Y,1
1247674,61,Female,Single,112500,N,
1247736,68,Male,Single,150000,Y,1
1247855,65,Male,Married,150000,N,0
1247992,72,Male,Single,125000,N,0
1248089,,,,,,
1248091,62,Male,Married,45000,Y,2
1248239,,,Single,25000,N,
1248275,23,Male,Married,112500,N,
1248286,55,Male,Married,35000,N,0
1248393,42,Male,Married,37500,Y,1
1248533,60,Male,Married,150000,N,0
1248879,30,Female,Single,65000,N,
1248929,83,Male,Married,95000,N,
1249030,36,Male,Single,52500,Y,1
1249136,72,Male,Married,150000,N,0
1249178,76,Male,Married,87500,N,0
1249184,,,,,,
1249253,23,Male,Married,95000,N,0
1249350,42,Male,Married,95000,Y,1
1249418,62,Male,Married,150000,N,0
1249499,,,,,,
1249638,28,Male,Single,137500,N,0
1249682,37,Male,Married,137500,Y,1
1249861,26,Male,Single,250000,,
1249975,56,Female,Single,112500,Y,2
1250140,,,,,,
1250187,76,Male,Married,75000,N,0
1250281,38,Male,Single,45000,N,
1250468,,,,,,
1250512,38,Male,Single,95000,N,
1251028,,,,,,
1251727,35,Female,Married,85000,N,
1251740,42,Male,Single,85000,Y,1
1251776,62,Female,Married,250000,N,0
1252140,88,Female,Married,70000,N,0
1252727,50,Female,Married,87500,Y,4
1252850,26,Male,Married,75000,N,0
1253219,53,Male,Married,75000,N,0
1253349,45,Male,Married,150000,Y,6
1253622,,,,,,
1253636,,,Married,32500,,
1253852,,,,,,
1253889,,,Single,37500,,
1254401,69,Male,Married,95000,N,0
1254406,72,Male,Married,112500,N,1
1254531,70,Male,Married,150000,N,0
1254680,88,Male,Married,112500,N,0
1254872,32,Male,Single,75000,Y,1
1254980,47,Male,Single,112500,N,0
1255158,,,,,,
1255352,,,,,,
1255412,54,Male,Married,95000,N,0
1255472,,,,,,
1255531,,,Married,150000,Y,4
1255832,46,Male,Single,45000,N,0
1255987,33,Male,Single,137500,N,0
1256027,37,Male,Married,65000,Y,1
1256088,,,,,,
1256109,68,Male,Married,95000,Y,2
1256189,61,Male,Married,95000,Y,1
1256226,38,Male,Single,150000,N,0
1256350,54,Male,Single,55000,N,2
1256466,40,Female,Single,55000,N,0
1256530,66,Male,Married,95000,N,0
1256608,,,,,,
1256744,50,Female,Married,75000,Y,1
1256856,63,Male,Married,137500,Y,1
1256924,33,Male,Single,35000,N,0
1256960,41,Male,Married,150000,Y,1
1257128,46,Male,Married,150000,Y,1
1257286,60,Male,Married,95000,N,
1257287,44,Female,Married,47500,Y,3
1257326,,,,,,
1257340,32,Female,Married,47500,Y,3
1257344,32,Female,Married,45000,N,0
1257358,27,Male,Married,55000,Y,1
1257373,,,Married,55000,Y,1
1257554,34,Female,Single,65000,Y,2
1257715,63,Female,Married,45000,Y,1
1257729,59,Male,Married,95000,N,0
1257730,66,Female,Married,125000,Y,2
1257904,70,Female,Married,125000,N,0
1258331,68,Male,Married,250000,,
1258553,68,Male,Single,150000,N,
1258630,55,Female,Married,112500,N,0
1258648,67,Male,Married,112500,Y,1
1258868,31,Male,Single,55000,Y,1
1258914,,,Single,,,
1258922,,,,,,
1259224,,,,,,
1259325,78,Male,Married,250000,N,0
1259479,38,Male,Married,112500,Y,3
1259591,45,Male,Married,150000,Y,1
1259641,55,Male,Married,85000,Y,2
1260246,71,Female,Married,75000,Y,1
1260337,34,Male,Married,150000,N,0
1260588,70,Female,Married,112500,N,0
1260730,67,Male,Single,75000,N,0
1260763,,,,,,
1260945,60,Male,Married,150000,N,1
1261032,24,Male,Single,95000,Y,1
1261251,54,Male,Married,112500,Y,3
1261413,,,,,,
1261451,66,Female,Married,137500,N,0
1261513,68,Male,Married,70000,N,0
1261607,60,Male,Married,150000,N,0
1261738,,,,,,
1262098,45,Male,Married,95000,Y,6
1262145,,,,,,
1262191,40,,Married,12500,Y,1
1262268,56,Female,Married,112500,N,0
1262378,61,Female,Married,85000,N,0
1262542,72,Male,Married,75000,N,0
1262747,52,Male,Single,112500,Y,1
1262887,52,Male,Single,125000,Y,3
1263143,,,,,,
1263214,,,,,,
1263224,63,Male,Married,25000,Y,1
1263283,35,Male,Single,112500,Y,1
1263480,35,Male,Married,150000,Y,1
1263481,28,Female,Married,87500,Y,2
1263582,58,Male,Married,125000,,
1263590,46,Male,Married,150000,Y,1
1263669,66,Female,Single,137500,N,0
1263670,58,Female,Single,112500,Y,5
1263745,48,Male,Married,150000,Y,8
1263850,58,Male,Married,125000,Y,1
1263887,44,Male,Married,150000,Y,5
1264090,68,Male,Married,65000,N,
1264161,56,Male,Married,150000,Y,3
1264295,58,Male,Married,32500,Y,5
1264458,35,Male,Married,150000,N,2
1264536,53,Male,Married,35000,N,0
1264570,46,Female,Married,137500,Y,6
1265072,,,,,,
1265430,63,Male,Single,35000,N,0
1265450,76,Female,Married,150000,Y,3
1265504,29,Male,Single,112500,Y,4
1265668,,,Married,150000,Y,2
1265730,,,,,,
1265794,57,Male,Married,75000,N,0
1265804,,,,,,
1266187,26,Male,Single,250000,,
1266203,,,,,,
1266340,53,,Married,65000,N,0
1266366,32,Male,Single,150000,N,0
1266569,,,,,,
1266675,62,Male,Married,225000,N,0
1266699,,Male,Single,137500,Y,1
1266852,72,Male,Married,87500,N,0
1267013,57,Female,Married,112500,N,1
1267272,64,Male,Married,225000,,
1267304,58,Male,Single,225000,Y,1
1267341,42,Male,Married,125000,Y,1
1268192,71,Male,Married,150000,N,0
1268333,,,,,,
1268339,,,Married,87500,N,0
1268539,73,Male,Married,112500,Y,5
1268555,49,Female,Married,45000,Y,1
1268730,59,Female,Married,112500,N,0
1269486,,,Single,87500,Y,1
1269845,62,Female,Married,95000,N,
1269918,58,Male,Married,137500,Y,2
1269922,45,Female,Single,95000,Y,1
1270040,,,,,,
1270242,67,Female,Married,75000,N,0
1270339,44,Male,Single,125000,Y,6
1270385,42,Male,Single,95000,N,0
1270478,,,,,,
1270614,47,Male,Single,112500,N,
1270764,40,Female,Single,87500,Y,4
1270937,,,,,,
1270957,64,Male,Single,150000,N,0
1271273,,,,,,
1271483,56,Male,Single,,,
1271523,37,Male,Married,150000,Y,2
1271645,24,Male,Married,125000,Y,1
1271655,41,Female,Married,75000,Y,3
1271736,64,Female,Married,75000,N,0
1271764,46,Female,Single,75000,Y,4
1271911,54,Female,Single,137500,N,0
1272270,35,Female,Married,150000,Y,1
1272309,,,,,,
1272338,30,Female,Married,150000,Y,1
1272379,65,Male,Married,112500,N,0
1272388,70,Male,Married,87500,N,0
1272490,,,Single,137500,Y,2
1272527,42,Male,Single,95000,Y,1
1272720,29,Male,Married,150000,Y,1
1272798,,,,,,
1272803,,,,,,
1272884,53,Male,Single,137500,N,0
1272971,38,Male,Married,137500,Y,3
1273144,28,Male,Married,85000,Y,1
1273206,69,Male,Married,75000,N,0
1273549,56,Male,Married,250000,N,0
1273754,53,Female,Married,112500,N,1
1273956,73,Male,Single,75000,N,
1274110,,,,,,
1274341,40,Male,Single,75000,Y,1
1274422,21,Male,Married,95000,Y,3
1274452,30,Male,Married,187500,Y,1
1274563,55,Male,Married,45000,Y,1
1274581,48,Male,Married,150000,Y,3
1274945,68,Male,Married,45000,N,0
1275127,47,Male,Married,150000,Y,3
1275203,40,Male,Married,95000,Y,1
1275226,48,Male,Married,45000,Y,2
1275346,47,Male,Single,25000,Y,3
1275516,,,,,,
1275564,,,,,,
1275649,50,Male,Married,45000,Y,1
1275754,72,Female,Single,112500,N,0
1275880,,,,,,
1276044,46,Male,Married,12500,Y,3
1276074,29,Male,Single,75000,N,0
1276196,72,Male,Single,137500,Y,3
1276233,35,Female,Single,95000,Y,1
1276746,62,Female,Married,225000,,
1276800,52,Male,Married,70000,Y,4
1276938,,,Married,150000,N,0
1277062,58,Female,Married,125000,,
1277198,62,Male,Married,17500,,
1277245,38,Male,Single,150000,N,0
1277277,,,,,,
1277398,26,Male,Married,52500,N,0
1277437,72,Male,Married,125000,N,0
1277624,64,Female,Single,150000,N,
1277678,44,Male,Married,112500,Y,1
1277733,82,Male,Married,150000,Y,1
1277832,86,Male,,,,
1277947,32,Male,Married,137500,Y,1
1277982,77,Male,Married,45000,N,0
1278221,60,Male,Married,137500,N,
1278342,60,Male,Married,137500,N,0
1278666,60,Female,Married,87500,N,0
1278697,56,Male,Married,150000,Y,2
1278794,35,Male,Married,75000,Y,1
1278806,65,Male,Married,150000,Y,1
1278857,48,Male,Married,87500,Y,4
1278867,67,Male,Married,137500,N,0
1279751,42,Male,Single,45000,N,
1279792,46,Female,Single,87500,,
1280109,43,Female,Married,150000,Y,4
1280293,55,Female,Married,150000,Y,2
1280322,62,Female,Married,87500,Y,3
1280392,28,Female,Single,137500,N,
1280399,47,Male,Married,150000,Y,2
1280429,41,Male,Married,150000,Y,1
1280759,46,Male,Single,95000,N,
1280925,35,Male,Married,150000,Y,1
1280927,47,Male,Single,137500,Y,1
1281042,75,Male,Married,112500,N,0
1281350,,,,,N,0
1281372,,,,,,
1281492,62,Male,Married,87500,Y,2
1281677,58,Female,Married,225000,Y,4
1281784,68,Female,Married,150000,Y,1
1281852,44,Male,Single,70000,Y,2
1281889,54,Male,Married,75000,N,0
1281984,36,Male,Married,125000,,
1282012,58,Female,Married,125000,,
1282203,,,,,,
1282219,43,Male,Married,95000,Y,1
1282254,68,Female,Single,45000,N,
1282335,46,Male,Married,150000,Y,1
1282428,26,Male,Single,25000,N,
1282571,60,Male,Married,75000,N,0
1282746,82,Male,Married,45000,N,0
1282763,66,Male,Married,85000,N,1
1282813,52,Male,Single,87500,Y,1
1282981,44,Male,Married,137500,Y,2
1283046,,,,,,
1283445,,,,,,
1283619,33,Male,Married,137500,Y,2
1283703,,,,,,
1283720,,,,,,
1284157,67,Male,Married,150000,Y,3
1284221,54,Male,Married,150000,Y,1
1284277,,,,,,
1284304,,,,,,
1284438,31,Male,Married,112500,N,0
1284472,51,Male,Married,75000,N,0
1284757,56,Male,Married,162500,Y,1
1285004,65,Male,Married,85000,N,1
1285268,72,Male,Married,87500,,
1285543,32,Male,Single,125000,Y,3
1285563,26,Female,Married,75000,N,
1285790,55,Male,Married,65000,Y,1
1285802,59,Male,Married,150000,N,0
1285889,63,Male,Married,75000,N,7
1285935,40,Male,Single,150000,Y,1
1286201,48,Male,Married,17500,N,0
1286325,36,Male,Married,75000,Y,3
1286584,,,,,,
1286748,60,Male,Married,47500,Y,1
1287100,,,Married,187500,Y,1
1287121,57,Male,Married,95000,N,0
1287130,,,Married,250000,N,0
1287194,,,,,,
1287499,34,Male,Single,95000,N,
1287597,,,,,,
1287792,49,Male,Single,150000,Y,6
1288035,52,Male,Married,70000,Y,2
1288108,62,Male,Married,150000,Y,4
1288244,62,Male,,,,
1288276,,,,,,
1288285,52,Male,Married,150000,Y,5
1288337,81,Female,Single,137500,N,0
1288515,56,Male,Married,87500,Y,2
1288787,44,Male,Married,112500,N,
1289298,30,,Married,150000,N,
1289328,43,Female,Single,25000,Y,1
1289361,42,Male,Married,65000,Y,1
1289606,30,Male,Single,25000,N,0
1289825,46,Male,Married,75000,Y,2
1289997,63,Female,Single,35000,N,
1290124,52,Male,Married,95000,Y,2
1290207,,,,,,
1290243,44,Male,Married,150000,N,0
1290303,70,Male,Married,125000,N,0
1290347,,,,,,
1290382,,,,,,
1290466,60,Male,Married,65000,N,0
1290645,67,Male,Married,150000,N,0
1290738,59,Female,Married,85000,N,
1290887,78,Male,Married,225000,N,0
1291117,52,Male,Married,112500,N,0
1291170,36,Female,Married,187500,Y,3
1291180,42,Male,Married,150000,Y,1
1291181,,,Single,150000,N,0
1291193,,,Married,150000,Y,4
1291396,45,Female,Married,95000,Y,1
1291467,,,,,,
1291665,60,Female,Married,87500,Y,1
1292043,34,Male,Married,65000,Y,5
1292088,45,Female,Married,150000,N,0
1292260,71,Female,Married,150000,N,
1292442,54,Male,Married,65000,N,0
1292599,,,,,,
1292721,34,Male,Married,85000,N,0
1292729,60,Male,Married,75000,N,0
1292993,32,Male,Married,150000,N,0
1293022,50,Male,Married,125000,,
1293027,60,Male,Single,65000,Y,1
1293058,,,,,,
1293183,,,,,,
1293199,70,Female,Single,150000,Y,2
1293337,39,Male,Married,85000,Y,1
1293499,40,Female,Single,70000,N,0
1293528,,,,,,
1293753,,,,,,
1293876,,,,,,
1294319,25,Female,Married,112500,N,
1294532,,,,,,
1294535,,,,,,
1294657,29,Male,Married,65000,N,
1294796,44,Male,Married,150000,Y,2
1294867,75,Male,Married,95000,N,0
1295299,40,Male,Married,35000,Y,1
1295383,,,Single,150000,Y,1
1295411,,,,,,
1295596,,,,,,
1295642,57,Female,Married,150000,Y,3
1295702,30,Male,Married,150000,Y,1
1295942,68,Male,Married,150000,N,0
1296166,,,,,,
1296333,76,Male,Married,95000,N,3
1296423,34,Male,Married,75000,Y,3
1296567,60,Male,Single,112500,N,0
1296645,63,Male,Married,137500,Y,1
1296869,57,Female,Married,75000,N,0
1297026,24,Male,Married,150000,Y,6
1297624,26,Male,Single,95000,N,
1297683,98,Male,Married,87500,Y,2
1297711,36,Female,Married,150000,Y,1
1298299,,,Single,45000,N,
1298309,67,Male,Single,55000,N,0
1298339,76,Female,Married,70000,N,0
1298399,18,Male,Married,70000,Y,2
1298527,72,Male,Married,150000,N,1
1298790,73,Male,Single,55000,N,0
1298982,,,,,,
1299324,74,Male,Married,150000,Y,1
1299435,,,,,,
1299477,59,Female,Married,150000,Y,1
1299662,42,Male,Single,137500,Y,1
1299770,37,Male,Married,150000,Y,2
1299791,39,Male,Married,150000,Y,3
1299944,,,,,,
1300032,,,,,,
1300058,32,Male,Married,75000,N,1
1300334,52,Male,Married,150000,Y,1
1300986,47,Male,Married,150000,Y,2
1301006,54,Female,Married,150000,Y,1
1301385,57,Female,Married,150000,Y,1
1301458,54,Male,Married,52500,N,0
1301803,42,Female,Single,87500,N,0
1301853,26,Male,Married,55000,N,
1302207,29,Male,Single,65000,Y,1
1302401,,,,,,
1302433,56,Male,Married,150000,Y,1
1302453,37,Female,Single,45000,Y,2
1302709,34,Male,Married,150000,Y,2
1302810,62,Male,Married,45000,N,0
1302873,,,Married,150000,Y,4
1302959,28,Male,Single,95000,N,
1303069,71,Male,Married,95000,N,0
1303170,48,Male,Single,70000,Y,1
1303257,26,Male,Married,250000,,
1303305,,,,,,
1303355,38,Male,Married,150000,Y,1
1303509,62,Male,Married,62500,N,0
1303826,40,Male,Single,150000,Y,3
1303899,,,Married,125000,Y,4
1303941,50,Male,Married,112500,Y,2
1304086,,,Married,225000,Y,1
1304101,44,Male,Single,150000,Y,1
1304321,25,Male,,,N,
1304329,,,,,,
1304437,56,Female,Married,150000,N,0
1304779,,,Married,250000,Y,7
1305045,45,Female,Married,112500,Y,1
1305239,,,,,,
1305299,33,Female,Married,150000,Y,1
1305365,51,Male,Married,150000,N,
1305487,36,Female,Married,95000,Y,1
1305527,64,Male,Single,37500,,
1305868,36,Female,Married,125000,N,0
1305921,77,Female,Married,112500,N,0
1306058,,,,,,
1306099,,,,,,
1306146,66,Female,Married,137500,Y,1
1306575,,,,,,
1306582,62,Male,Married,150000,N,0
1306676,58,Male,Married,95000,Y,1
1306718,60,Female,Married,35000,N,0
1306745,27,Male,Single,,N,
1306820,,,Married,75000,Y,2
1306952,73,Male,Married,150000,N,0
1307172,32,Male,Married,55000,Y,1
1307547,25,Female,Married,150000,N,
1307631,,,,,,
1308051,,,,,,
1308104,24,Male,Married,150000,N,
1308332,38,Male,Married,112500,Y,1
1308337,52,Female,Married,187500,Y,1
1308372,37,Male,Single,75000,Y,1
1308666,45,Female,Married,137500,Y,3
1308732,23,Male,,,N,
1309250,67,Male,Married,112500,N,
1309283,34,Male,Single,150000,N,0
1309302,47,Male,Single,95000,N,1
1309375,54,Male,Married,150000,Y,3
1309710,34,Male,Married,250000,Y,1
1309809,52,Male,Married,125000,Y,7
1309876,75,Male,Married,112500,N,1
1309896,54,Male,Married,150000,Y,2
1309964,57,Male,Married,150000,N,0
1310169,48,Male,Married,125000,Y,3
1310184,30,Male,Single,87500,,
1310412,,,,,,
1310613,72,Male,Married,112500,Y,2
1310979,46,Male,Single,95000,N,0
1311118,72,Male,Married,187500,N,0
1311168,36,Male,Married,87500,Y,1
1311219,61,Male,Single,35000,N,0
1311307,31,Male,Married,137500,Y,2
1311353,42,Male,Single,70000,N,0
1311608,42,Male,Married,150000,Y,1
1311628,,,,,,
1311731,72,Female,Married,70000,N,0
1311855,62,Male,Married,95000,N,
1311975,,,,,,
1312112,32,Male,Single,55000,N,
1312377,64,Male,Married,150000,N,0
1312654,58,Male,Married,75000,Y,1
1312901,37,Male,Married,137500,N,0
1313031,57,Male,Married,150000,Y,1
1313094,99,Male,Married,45000,Y,1
1313420,35,Male,Single,55000,N,0
1313805,37,Female,Single,75000,Y,1
1313930,,,,,,
1314112,99,Female,Married,125000,Y,1
1314795,25,Male,Married,137500,N,0
1314961,25,Male,Married,65000,N,0
1315140,47,Female,Single,112500,N,0
1315147,28,Male,Single,250000,N,0
1315266,,,,,,
1315391,58,Male,Married,87500,Y,2
1315463,52,Male,Married,150000,Y,3
1315606,,,,,,
1315628,51,Male,Married,75000,N,
1315787,60,Male,Married,150000,Y,1
1315803,26,Male,Married,150000,Y,1
1315852,38,Male,Married,57500,N,0
1315938,49,Male,Married,150000,Y,6
1316038,,,Single,187500,N,0
1316115,56,Female,Married,95000,Y,1
1316317,,,,,,
1316338,,,,,,
1316351,50,Male,Married,150000,N,
1316353,38,Female,Single,12500,Y,1
1316605,52,Male,Married,75000,Y,1
1317041,80,Male,Married,250000,N,0
1317297,74,Male,Married,112500,N,2
1317463,,,,,,
1317580,46,Female,Single,85000,Y,1
1317593,57,Male,Married,137500,Y,3
1317776,42,Male,Single,70000,,
1317784,60,,Married,112500,N,0
1317795,48,Male,Married,112500,Y,2
1317939,63,Female,Married,85000,Y,1
1318025,50,Male,Single,7500,Y,3
1318080,76,Male,Married,150000,Y,1
1318307,62,Female,Married,35000,N,0
1318435,,,,,,
1318577,60,Male,Married,45000,N,
1318660,46,Female,Single,125000,Y,2
1318855,40,Male,Married,150000,Y,1
1319000,57,Female,Married,150000,N,0
1319048,30,Female,Single,65000,N,0
1319294,,,Single,95000,Y,1
1319565,,,Single,45000,Y,4
1319772,66,Male,Married,187500,N,0
1320511,68,Male,Married,150000,N,
1320647,,,,,,
1320829,53,Female,Married,150000,N,0
1320966,66,Female,Married,112500,N,0
1321093,66,Female,Married,125000,Y,2
1321265,67,Male,Married,150000,N,
1321569,46,Female,Married,150000,Y,2
1322029,,,Single,125000,Y,1
1322127,64,Male,Married,150000,Y,1
1322442,,,,,,
1323006,78,Male,Married,112500,Y,3
1323129,42,Male,Married,150000,Y,2
1323184,44,Female,Married,150000,Y,1
1323217,59,Male,Single,150000,N,0
1323255,,,,,,
1323362,44,Female,Married,137500,Y,2
1323405,,,,,,
1323440,34,Female,Married,45000,Y,4
1323560,69,Male,Married,95000,N,0
1323661,54,Male,Married,150000,N,
1323810,47,Male,Single,95000,N,0
1323905,60,Male,Married,250000,N,0
1323908,58,Male,Single,87500,N,3
1324023,62,Male,Married,87500,Y,1
1324128,,,,,,
1324179,,,,,,
1324319,,,,,,
1324379,76,Male,Married,162500,N,0
1324602,56,Female,Married,70000,,
1324849,24,Male,Married,95000,Y,3
1324941,,,Married,150000,N,
1324966,47,Male,Married,150000,Y,2
1325257,47,Male,Married,150000,Y,5
1325493,,,,,,
1325776,52,Female,Married,65000,N,0
1326032,38,Male,Married,85000,Y,1
1326199,46,Male,Single,137500,Y,1
1326421,52,Female,Married,250000,N,0
1326696,52,Male,Married,75000,Y,3
1327012,46,Male,Married,45000,Y,1
1327141,,,,,,
1327158,46,Female,Married,70000,Y,2
1327377,57,Male,Married,150000,Y,1
1327606,,Male,Married,125000,N,0
1327827,64,Male,Married,150000,N,0
1327958,57,Male,Married,150000,N,1
1328126,64,Female,Single,70000,,
1328739,62,Male,Married,70000,N,0
1328748,35,Male,Married,150000,Y,1
1328973,64,Female,Single,150000,N,0
1329137,40,Female,Married,57500,Y,2
1329349,35,Male,Married,95000,Y,2
1329394,29,Male,Single,112500,Y,1
1329522,34,Male,Married,17500,Y,1
1329875,72,Male,Married,150000,Y,1
1330054,,,,,,
1330364,,,,,,
1330384,70,Female,Married,95000,N,
1330453,52,Male,Single,125000,N,0
1331194,36,Male,Married,150000,Y,1
1331239,38,Male,Married,87500,Y,4
1331275,53,Female,Married,150000,Y,2
1331684,65,Female,Single,55000,N,0
1331759,,,,,,
1332166,,,,,,
1332628,59,Male,Married,7500,Y,1
1332808,63,Female,Married,150000,Y,1
